gen,hv_mean,hv_std
0,0.12456666666666667,0.09358941654315882
1,0.12456666666666667,0.09358941654315882
2,0.12456666666666667,0.09358941654315882
3,0.12456666666666667,0.09358941654315882
4,0.12456666666666667,0.09358941654315882
5,0.17946666666666664,0.12699218698626918
6,0.17946666666666664,0.12699218698626918
7,0.17946666666666664,0.12699218698626918
8,0.17946666666666664,0.12699218698626918
9,0.17946666666666664,0.12699218698626918
10,0.2026666666666667,0.13882713071378455
11,0.2026666666666667,0.13882713071378455
12,0.2026666666666667,0.13882713071378455
13,0.2026666666666667,0.13882713071378455
14,0.2026666666666667,0.13882713071378455
15,0.21746666666666664,0.14675801700607552
16,0.21746666666666664,0.14675801700607552
17,0.21746666666666664,0.14675801700607552
18,0.21746666666666664,0.14675801700607552
19,0.21746666666666664,0.14675801700607552
20,0.22860000000000003,0.15255826209462842
21,0.22860000000000003,0.15255826209462842
22,0.22860000000000003,0.15255826209462842
23,0.22860000000000003,0.15255826209462842
24,0.22860000000000003,0.15255826209462842
25,0.23801666666666668,0.15869638114616505
26,0.23801666666666668,0.15869638114616505
27,0.23801666666666668,0.15869638114616505
28,0.23801666666666668,0.15869638114616505
29,0.23801666666666668,0.15869638114616505
30,0.24611666666666665,0.16459848537847757
31,0.24611666666666665,0.16459848537847757
32,0.24611666666666665,0.16459848537847757
33,0.24611666666666665,0.16459848537847757
34,0.24611666666666665,0.16459848537847757
35,0.2508666666666667,0.16637026644071817
36,0.2508666666666667,0.16637026644071817
37,0.2508666666666667,0.16637026644071817
38,0.2508666666666667,0.16637026644071817
39,0.2508666666666667,0.16637026644071817
40,0.2544166666666666,0.16816931365607565
41,0.2544166666666666,0.16816931365607565
42,0.2544166666666666,0.16816931365607565
43,0.2544166666666666,0.16816931365607565
44,0.2544166666666666,0.16816931365607565
45,0.25908333333333333,0.17016095729893177
46,0.25908333333333333,0.17016095729893177
47,0.25908333333333333,0.17016095729893177
48,0.25908333333333333,0.17016095729893177
49,0.25908333333333333,0.17016095729893177
50,0.26363333333333333,0.17369282912339498
51,0.26363333333333333,0.17369282912339498
52,0.26363333333333333,0.17369282912339498
53,0.26363333333333333,0.17369282912339498
54,0.26363333333333333,0.17369282912339498
55,0.2664666666666667,0.17502980381130015
56,0.2664666666666667,0.17502980381130015
57,0.2664666666666667,0.17502980381130015
58,0.2664666666666667,0.17502980381130015
59,0.2664666666666667,0.17502980381130015
60,0.2696,0.17601303928970716
61,0.2696,0.17601303928970716
62,0.2696,0.17601303928970716
63,0.2696,0.17601303928970716
64,0.2696,0.17601303928970716
65,0.2713333333333333,0.17689386334434806
66,0.2713333333333333,0.17689386334434806
67,0.2713333333333333,0.17689386334434806
68,0.2713333333333333,0.17689386334434806
69,0.2713333333333333,0.17689386334434806
70,0.27281666666666665,0.1778358083239206
71,0.27281666666666665,0.1778358083239206
72,0.27281666666666665,0.1778358083239206
73,0.27281666666666665,0.1778358083239206
74,0.27281666666666665,0.1778358083239206
75,0.27458333333333335,0.17873239229517285
76,0.27458333333333335,0.17873239229517285
77,0.27458333333333335,0.17873239229517285
78,0.27458333333333335,0.17873239229517285
79,0.27458333333333335,0.17873239229517285
80,0.2762333333333334,0.17935187636474714
81,0.2762333333333334,0.17935187636474714
82,0.2762333333333334,0.17935187636474714
83,0.2762333333333334,0.17935187636474714
84,0.2762333333333334,0.17935187636474714
85,0.2790666666666667,0.18147799376845178
86,0.2790666666666667,0.18147799376845178
87,0.2790666666666667,0.18147799376845178
88,0.2790666666666667,0.18147799376845178
89,0.2790666666666667,0.18147799376845178
90,0.28064999999999996,0.18201117868599903
91,0.28064999999999996,0.18201117868599903
92,0.28064999999999996,0.18201117868599903
93,0.28064999999999996,0.18201117868599903
94,0.28064999999999996,0.18201117868599903
95,0.28164999999999996,0.1827403508624555
96,0.28164999999999996,0.1827403508624555
97,0.28164999999999996,0.1827403508624555
98,0.28164999999999996,0.1827403508624555
99,0.28164999999999996,0.1827403508624555
100,0.2830000000000001,0.18300305097638855
101,0.2830000000000001,0.18300305097638855
102,0.2830000000000001,0.18300305097638855
103,0.2830000000000001,0.18300305097638855
104,0.2830000000000001,0.18300305097638855
105,0.28420000000000006,0.18351814624172727
106,0.28420000000000006,0.18351814624172727
107,0.28420000000000006,0.18351814624172727
108,0.28420000000000006,0.18351814624172727
109,0.28420000000000006,0.18351814624172727
110,0.28515,0.18341779039486147
111,0.28515,0.18341779039486147
112,0.28515,0.18341779039486147
113,0.28515,0.18341779039486147
114,0.28515,0.18341779039486147
115,0.28566666666666674,0.18348352938494386
116,0.28566666666666674,0.18348352938494386
117,0.28566666666666674,0.18348352938494386
118,0.28566666666666674,0.18348352938494386
119,0.28566666666666674,0.18348352938494386
120,0.2863666666666667,0.18368174166808804
121,0.2863666666666667,0.18368174166808804
122,0.2863666666666667,0.18368174166808804
123,0.2863666666666667,0.18368174166808804
124,0.2863666666666667,0.18368174166808804
125,0.2877666666666666,0.18364711329673067
126,0.2877666666666666,0.18364711329673067
127,0.2877666666666666,0.18364711329673067
128,0.2877666666666666,0.18364711329673067
129,0.2877666666666666,0.18364711329673067
130,0.2886166666666667,0.1839745309969713
131,0.2886166666666667,0.1839745309969713
132,0.2886166666666667,0.1839745309969713
133,0.2886166666666667,0.1839745309969713
134,0.2886166666666667,0.1839745309969713
135,0.2898833333333333,0.1849424993222368
136,0.2898833333333333,0.1849424993222368
137,0.2898833333333333,0.1849424993222368
138,0.2898833333333333,0.1849424993222368
139,0.2898833333333333,0.1849424993222368
140,0.2907333333333334,0.18516990996259503
141,0.2907333333333334,0.18516990996259503
142,0.2907333333333334,0.18516990996259503
143,0.2907333333333334,0.18516990996259503
144,0.2907333333333334,0.18516990996259503
145,0.2910666666666667,0.18557382777632073
146,0.2910666666666667,0.18557382777632073
147,0.2910666666666667,0.18557382777632073
148,0.2910666666666667,0.18557382777632073
149,0.2910666666666667,0.18557382777632073
150,0.29178333333333334,0.1860747915639181
151,0.29178333333333334,0.1860747915639181
152,0.29178333333333334,0.1860747915639181
153,0.29178333333333334,0.1860747915639181
154,0.29178333333333334,0.1860747915639181
155,0.2925833333333333,0.18650496344303785
156,0.2925833333333333,0.18650496344303785
157,0.2925833333333333,0.18650496344303785
158,0.2925833333333333,0.18650496344303785
159,0.2925833333333333,0.18650496344303785
